elm_loc_name,elm_desc,con_buslv,con_bushv,elm_outserv,elm_nntap,typ_strn,typ_utrn_l,typ_utrn_h,typ_r1pu,typ_x1pu,typ_dutap,typ_tap_side,typ_ntpmn,typ_ntpmx,msc_powermodels_index,grf_rCenterX,grf_rCenterY,grf_sSymNam,gco_1_rX,gco_1_rY,gco_2_rX,gco_2_rY
branch_1878,"PowerModels index: 1878
f_bus: bus_2187
t_bus: bus_2092
name: xf_2187_to_2092_1_2winding_transformer",bus_2092,bus_2187,0,0,100,20.0,220.0,0.0005773699045666271,0.03295690924487394,1.0e-7,0,0,0,1878,23089.0625,12490.625,d_lin,"[23089.0625, 23170.0, 23170.0]","[12490.625, 12376.875, 12376.875]","[23089.0625, 23008.125, 23008.125]","[12490.625, 12604.375, 12604.375]"
branch_1880,"PowerModels index: 1880
f_bus: bus_2191
t_bus: bus_2102
name: xf_2191_to_2102_9_2winding_transformer",bus_2102,bus_2191,0,0,100,132.0,330.0,0.006354596103103639,0.12075176209333283,1.0e-7,0,0,0,1880,21284.375,21070.0,d_lin,"[21284.375, 21542.5, 21542.5]","[21070.0, 21118.125, 21118.125]","[21284.375, 21026.25, 21026.25]","[21070.0, 21021.875, 21021.875]"
branch_1881,"PowerModels index: 1881
f_bus: bus_2192
t_bus: bus_2170
name: xf_2194_to_2170_3_2winding_transformer",bus_2170,bus_2192,0,0,100,220.0,330.0,0.0009241864002289494,0.023388995754347938,1.0e-7,0,-999999999,999999999,1881,21188.125,16305.625,d_lin,"[21188.125, 21297.5, 21297.5]","[16305.625, 15220.625, 15220.625]","[21188.125, 21078.75, 21078.75]","[16305.625, 17390.625, 17390.625]"
branch_1882,"PowerModels index: 1882
f_bus: bus_2192
t_bus: bus_2171
name: xf_2194_to_2171_2_2winding_transformer",bus_2171,bus_2192,0,0,100,220.0,330.0,0.000954290165282624,0.024268092511027926,1.0e-7,0,0,0,1882,21133.4375,16240.0,d_lin,"[21133.4375, 21196.875, 21196.875]","[16240.0, 15089.375, 15089.375]","[21133.4375, 21070.0, 21070.0]","[16240.0, 17390.625, 17390.625]"
branch_1883,"PowerModels index: 1883
f_bus: bus_2198
t_bus: bus_2118
name: xf_2198_to_2118_4_2winding_transformer",bus_2118,bus_2198,0,0,100,220.0,500.0,0.00019743159364389798,0.018101848586154917,1.0e-7,0,-999999999,999999999,1883,22045.625,12672.1875,d_lin,"[22045.625, 22089.375, 22089.375]","[12672.1875, 12035.625, 12035.625]","[22045.625, 22001.875, 22001.875]","[12672.1875, 13308.75, 13308.75]"
branch_1887,"PowerModels index: 1887
f_bus: bus_2200
t_bus: bus_2196
name: xf_2200_to_2196_1_2winding_transformer",bus_2196,bus_2200,0,0,100,275.0,500.0,0.00028795426225254784,0.02042271853691883,1.0e-7,0,0,0,1887,16104.375,16778.125,d_lin,"[16104.375, 15653.75, 15653.75]","[16778.125, 17272.5, 17272.5]","[16104.375, 16555.0, 16555.0]","[16778.125, 16283.75, 16283.75]"
branch_1888,"PowerModels index: 1888
f_bus: bus_2201
t_bus: bus_2146
name: xf_2201_to_2146_1_2winding_transformer",bus_2146,bus_2201,0,0,100,220.0,500.0,0.00016835404167950577,0.014409487829396902,1.0e-7,0,-999999999,999999999,1888,20061.5625,13131.5625,d_lin,"[20061.5625, 19814.375, 19814.375]","[13131.5625, 12442.5, 12442.5]","[20061.5625, 20308.75, 20308.75]","[13131.5625, 13820.625, 13820.625]"
branch_1890,"PowerModels index: 1890
f_bus: bus_2201
t_bus: bus_2147
name: xf_2201_to_2147_2_2winding_transformer",bus_2147,bus_2201,0,0,100,220.0,500.0,0.0003587606388207751,0.028783048522720935,1.0e-7,0,-999999999,999999999,1890,20569.0625,13608.4375,d_lin,"[20569.0625, 20820.625, 20820.625]","[13608.4375, 13396.25, 13396.25]","[20569.0625, 20317.5, 20317.5]","[13608.4375, 13820.625, 13820.625]"
branch_1892,"PowerModels index: 1892
f_bus: bus_2202
t_bus: bus_2043
name: xf_2202_to_2043_2_2winding_transformer",bus_2043,bus_2202,0,0,100,24.0,500.0,0.0003929551701637211,0.025394107393232928,1.0e-7,0,0,0,1892,20853.4375,10552.5,d_lin,"[20853.4375, 20772.5, 20772.5]","[10552.5, 10495.625, 10495.625]","[20853.4375, 20934.375, 20934.375]","[10552.5, 10609.375, 10609.375]"
branch_1893,"PowerModels index: 1893
f_bus: bus_2202
t_bus: bus_2044
name: xf_2202_to_2044_3_2winding_transformer",bus_2044,bus_2202,0,0,100,21.0,500.0,0.0004164441592822078,0.024875891337890026,1.0e-7,0,0,0,1893,20835.9375,10605.0,d_lin,"[20835.9375, 20746.25, 20746.25]","[10605.0, 10600.625, 10600.625]","[20835.9375, 20925.625, 20925.625]","[10605.0, 10609.375, 10609.375]"
branch_1894,"PowerModels index: 1894
f_bus: bus_2202
t_bus: bus_2045
name: xf_2202_to_2045_4_2winding_transformer",bus_2045,bus_2202,0,0,100,21.0,500.0,0.0003920900537090602,0.025032491551397223,1.0e-7,0,0,0,1894,20833.75,10532.8125,d_lin,"[20833.75, 20724.375, 20724.375]","[10532.8125, 10456.25, 10456.25]","[20833.75, 20943.125, 20943.125]","[10532.8125, 10609.375, 10609.375]"
branch_1895,"PowerModels index: 1895
f_bus: bus_2202
t_bus: bus_2046
name: xf_2202_to_2046_1_2winding_transformer",bus_2046,bus_2202,0,0,100,20.0,500.0,0.0003602261999117437,0.027693820371392033,1.0e-7,0,0,0,1895,20855.625,10478.125,d_lin,"[20855.625, 20759.375, 20759.375]","[10478.125, 10346.875, 10346.875]","[20855.625, 20951.875, 20951.875]","[10478.125, 10609.375, 10609.375]"
branch_1896,"PowerModels index: 1896
f_bus: bus_2202
t_bus: bus_2047
name: xf_2202_to_2047_2_2winding_transformer",bus_2047,bus_2202,0,0,100,20.0,500.0,0.00034923746391742137,0.02759799555648062,1.0e-7,0,0,0,1896,20886.25,10497.8125,d_lin,"[20886.25, 20811.875, 20811.875]","[10497.8125, 10386.25, 10386.25]","[20886.25, 20960.625, 20960.625]","[10497.8125, 10609.375, 10609.375]"
branch_1898,"PowerModels index: 1898
f_bus: bus_2203
t_bus: bus_2128
name: xf_2203_to_2154_2_2winding_transformer",bus_2128,bus_2203,0,0,100,220.0,500.0,7.947956920165982e-5,0.008825865757957145,1.0e-7,0,-999999999,999999999,1898,18865.0,13807.5,d_lin,"[18865.0, 19276.25, 19276.25]","[13807.5, 12656.875, 12656.875]","[18865.0, 18453.75, 18453.75]","[13807.5, 14958.125, 14958.125]"
branch_1899,"PowerModels index: 1899
f_bus: bus_2204
t_bus: bus_2063
name: xf_2204_to_2063_1_2winding_transformer",bus_2063,bus_2204,0,0,100,20.0,500.0,0.000652728394863967,0.04774035945582844,1.0e-7,0,0,0,1899,17421.25,15553.125,d_lin,"[17421.25, 17346.875, 17346.875]","[15553.125, 15456.875, 15456.875]","[17421.25, 17495.625, 17495.625]","[15553.125, 15649.375, 15649.375]"
branch_1900,"PowerModels index: 1900
f_bus: bus_2204
t_bus: bus_2064
name: xf_2204_to_2064_2_2winding_transformer",bus_2064,bus_2204,0,0,100,20.0,500.0,0.000668881062086508,0.046231604140803136,1.0e-7,0,0,0,1900,17447.5,15489.6875,d_lin,"[17447.5, 17390.625, 17390.625]","[15489.6875, 15330.0, 15330.0]","[17447.5, 17504.375, 17504.375]","[15489.6875, 15649.375, 15649.375]"
branch_1901,"PowerModels index: 1901
f_bus: bus_2206
t_bus: bus_2121
name: xf_2206_to_2166_2_2winding_transformer",bus_2121,bus_2206,0,0,100,220.0,500.0,0.00018911864173703363,0.017976519968418217,1.0e-7,0,-999999999,999999999,1901,21741.5625,12915.0,d_lin,"[21741.5625, 21822.5, 21822.5]","[12915.0, 11891.25, 11891.25]","[21741.5625, 21660.625, 21660.625]","[12915.0, 13938.75, 13938.75]"
branch_1902,"PowerModels index: 1902
f_bus: bus_2207
t_bus: bus_2192
name: xf_2207_to_2194_1_2winding_transformer",bus_2192,bus_2207,0,0,100,330.0,500.0,0.00016343151030486844,0.012423680907969217,1.0e-7,0,-999999999,999999999,1902,21021.875,15984.0625,d_lin,"[21021.875, 21061.25, 21061.25]","[15984.0625, 17390.625, 17390.625]","[21021.875, 20982.5, 20982.5]","[15984.0625, 14577.5, 14577.5]"
branch_1903,"PowerModels index: 1903
f_bus: bus_2209
t_bus: bus_2175
name: xf_2209_to_2175_1_2winding_transformer",bus_2175,bus_2209,0,0,100,132.0,500.0,0.0003094744793603423,0.026501742616204426,1.0e-7,0,-999999999,999999999,1903,17248.4375,15006.25,d_lin,"[17248.4375, 17058.125, 17058.125]","[15006.25, 14568.75, 14568.75]","[17248.4375, 17438.75, 17438.75]","[15006.25, 15443.75, 15443.75]"
branch_1904,"PowerModels index: 1904
f_bus: bus_2213
t_bus: bus_2296
name: xf_2213_to_2296_2_2winding_transformer",bus_2296,bus_2213,0,0,100,22.0,66.0,0.014250304748859114,0.33110598601627333,1.0e-7,0,0,0,1904,18165.0,11606.875,d_lin,"[18165.0, 18103.75, 18103.75]","[11606.875, 11340.0, 11340.0]","[18165.0, 18226.25, 18226.25]","[11606.875, 11873.75, 11873.75]"
branch_1905,"PowerModels index: 1905
f_bus: bus_2213
t_bus: bus_2297
name: xf_2213_to_2297_1_2winding_transformer",bus_2297,bus_2213,0,0,100,22.0,66.0,0.014212017359848922,0.32285654756865645,1.0e-7,0,0,0,1905,18134.375,11644.0625,d_lin,"[18134.375, 18051.25, 18051.25]","[11644.0625, 11414.375, 11414.375]","[18134.375, 18217.5, 18217.5]","[11644.0625, 11873.75, 11873.75]"
branch_1907,"PowerModels index: 1907
f_bus: bus_2227
t_bus: bus_2010
name: xf_2227_to_2010_1_2winding_transformer",bus_2010,bus_2227,0,0,100,0.6899999999999998,33.0,0.011655521302584522,0.09159409178368817,1.0e-7,0,0,0,1907,17747.1875,12250.0,d_lin,"[17747.1875, 17683.75, 17683.75]","[12250.0, 12105.625, 12105.625]","[17747.1875, 17810.625, 17810.625]","[12250.0, 12394.375, 12394.375]"
branch_1908,"PowerModels index: 1908
f_bus: bus_2228
t_bus: bus_2011
name: xf_2228_to_2011_2_2winding_transformer",bus_2011,bus_2228,0,0,100,0.6899999999999998,33.0,0.005618472058727718,0.04067341091982446,1.0e-7,0,0,0,1908,17825.9375,12180.0,d_lin,"[17825.9375, 17780.0, 17780.0]","[12180.0, 12013.75, 12013.75]","[17825.9375, 17871.875, 17871.875]","[12180.0, 12346.25, 12346.25]"
branch_1909,"PowerModels index: 1909
f_bus: bus_2229
t_bus: bus_2012
name: xf_2229_to_2012_1_2winding_transformer",bus_2012,bus_2229,0,0,100,11.0,66.0,0.04605481474112895,0.6038437076801457,1.0e-7,0,0,0,1909,22246.875,16390.9375,d_lin,"[22246.875, 22338.75, 22338.75]","[16390.9375, 16388.75, 16388.75]","[22246.875, 22155.0, 22155.0]","[16390.9375, 16393.125, 16393.125]"
branch_1911,"PowerModels index: 1911
f_bus: bus_2244
t_bus: bus_2247
name: xf_2244_to_2247_2_2winding_transformer",bus_2247,bus_2244,0,0,100,33.0,66.0,0.006863042392089338,0.17791601699426918,1.0e-7,0,0,0,1911,24436.5625,9684.0625,d_lin,"[24436.5625, 24500.0, 24500.0]","[9684.0625, 9568.125, 9568.125]","[24436.5625, 24373.125, 24373.125]","[9684.0625, 9800.0, 9800.0]"
branch_1912,"PowerModels index: 1912
f_bus: bus_2245
t_bus: bus_2246
name: xf_2245_to_2246_1_2winding_transformer",bus_2246,bus_2245,0,0,100,33.0,66.0,0.0064139189028421546,0.1744905129971372,1.0e-7,0,0,0,1912,24333.75,9434.6875,d_lin,"[24333.75, 24395.0, 24395.0]","[9434.6875, 9266.25, 9266.25]","[24333.75, 24272.5, 24272.5]","[9434.6875, 9603.125, 9603.125]"
branch_1913,"PowerModels index: 1913
f_bus: bus_2260
t_bus: bus_2344
name: xf_2260_to_2344_3_2winding_transformer",bus_2344,bus_2260,0,0,100,11.0,66.0,0.04962817868282263,0.7815365834711049,1.0e-7,0,0,0,1913,23870.0,10174.0625,d_lin,"[23870.0, 23935.625, 23935.625]","[10174.0625, 9979.375, 9979.375]","[23870.0, 23804.375, 23804.375]","[10174.0625, 10368.75, 10368.75]"
branch_1914,"PowerModels index: 1914
f_bus: bus_2264
t_bus: bus_2312
name: xf_2264_to_2312_3_2winding_transformer",bus_2312,bus_2264,0,0,100,22.0,66.0,0.003192448162133573,0.12485617369630188,1.0e-7,0,0,0,1914,22382.5,11696.5625,d_lin,"[22382.5, 22448.125, 22448.125]","[11696.5625, 11501.875, 11501.875]","[22382.5, 22316.875, 22316.875]","[11696.5625, 11891.25, 11891.25]"
branch_1916,"PowerModels index: 1916
f_bus: bus_2265
t_bus: bus_2313
name: xf_2265_to_2313_1_2winding_transformer",bus_2313,bus_2265,0,0,100,22.0,66.0,0.010547659769726802,0.41624487775782354,1.0e-7,0,0,0,1916,18077.5,9762.8125,d_lin,"[18077.5, 18016.25, 18016.25]","[9762.8125, 9533.125, 9533.125]","[18077.5, 18138.75, 18138.75]","[9762.8125, 9992.5, 9992.5]"
branch_1917,"PowerModels index: 1917
f_bus: bus_2266
t_bus: bus_2267
name: xf_2266_to_2267_1_2winding_transformer",bus_2267,bus_2266,0,0,100,33.0,66.0,0.022572497085574697,0.4393491865291874,1.0e-7,0,0,0,1917,17880.625,13295.625,d_lin,"[17880.625, 17784.375, 17784.375]","[13295.625, 13155.625, 13155.625]","[17880.625, 17976.875, 17976.875]","[13295.625, 13435.625, 13435.625]"
branch_1918,"PowerModels index: 1918
f_bus: bus_2266
t_bus: bus_2268
name: xf_2266_to_2268_3_2winding_transformer",bus_2268,bus_2266,0,0,100,33.0,66.0,0.02375023043567382,0.4417784342907775,1.0e-7,0,0,0,1918,17911.25,13265.0,d_lin,"[17911.25, 17836.875, 17836.875]","[13265.0, 13094.375, 13094.375]","[17911.25, 17985.625, 17985.625]","[13265.0, 13435.625, 13435.625]"
branch_1919,"PowerModels index: 1919
f_bus: bus_2267
t_bus: bus_2075
name: xf_2267_to_2075_4_2winding_transformer",bus_2075,bus_2267,0,0,100,0.65,33.0,0.04080421171499594,0.4304254352219794,1.0e-7,0,0,0,1919,17718.75,13026.5625,d_lin,"[17718.75, 17644.375, 17644.375]","[13026.5625, 12897.5, 12897.5]","[17718.75, 17793.125, 17793.125]","[13026.5625, 13155.625, 13155.625]"
branch_1920,"PowerModels index: 1920
f_bus: bus_2268
t_bus: bus_2074
name: xf_2268_to_2074_2_2winding_transformer",bus_2074,bus_2268,0,0,100,0.65,33.0,0.04820610499357973,0.5782694873155483,1.0e-7,0,0,0,1920,17786.5625,12936.875,d_lin,"[17786.5625, 17727.5, 17727.5]","[12936.875, 12779.375, 12779.375]","[17786.5625, 17845.625, 17845.625]","[12936.875, 13094.375, 13094.375]"
branch_1921,"PowerModels index: 1921
f_bus: bus_2269
t_bus: bus_2000
name: xf_2269_to_2345_1_2winding_transformer",bus_2000,bus_2269,0,0,100,33.0,66.0,0.006293764092425642,0.1667565198532002,1.0e-7,0,0,0,1921,18145.3125,9312.1875,d_lin,"[18145.3125, 18077.5, 18077.5]","[9312.1875, 8728.125, 8728.125]","[18145.3125, 18213.125, 18213.125]","[9312.1875, 9896.25, 9896.25]"
branch_1922,"PowerModels index: 1922
f_bus: bus_2270
t_bus: bus_2078
name: xf_2270_to_2078_4_2winding_transformer",bus_2078,bus_2270,0,0,100,22.0,66.0,0.00788219659194056,0.00892066708737224,1.0e-7,0,0,0,1922,15739.0625,13962.8125,d_lin,"[15739.0625, 15680.0, 15680.0]","[13962.8125, 13768.125, 13768.125]","[15739.0625, 15798.125, 15798.125]","[13962.8125, 14157.5, 14157.5]"
branch_1923,"PowerModels index: 1923
f_bus: bus_2270
t_bus: bus_2079
name: xf_2270_to_2079_5_2winding_transformer",bus_2079,bus_2270,0,0,100,22.0,66.0,0.009241040786767206,0.20080380595376932,1.0e-7,0,0,0,1923,15785.0,13960.625,d_lin,"[15785.0, 15754.375, 15754.375]","[13960.625, 13763.75, 13763.75]","[15785.0, 15815.625, 15815.625]","[13960.625, 14157.5, 14157.5]"
branch_1924,"PowerModels index: 1924
f_bus: bus_2270
t_bus: bus_2080
name: xf_2270_to_2080_3_2winding_transformer",bus_2080,bus_2270,0,0,100,22.0,66.0,0.015059038710288502,0.33228621431565136,1.0e-7,0,0,0,1924,15756.5625,13997.8125,d_lin,"[15756.5625, 15706.25, 15706.25]","[13997.8125, 13838.125, 13838.125]","[15756.5625, 15806.875, 15806.875]","[13997.8125, 14157.5, 14157.5]"
branch_1925,"PowerModels index: 1925
f_bus: bus_2270
t_bus: bus_2081
name: xf_2270_to_2081_6_2winding_transformer",bus_2081,bus_2270,0,0,100,22.0,66.0,0.01588180621597148,0.33925835980078445,1.0e-7,0,0,0,1925,15717.1875,14013.125,d_lin,"[15717.1875, 15645.0, 15645.0]","[14013.125, 13868.75, 13868.75]","[15717.1875, 15789.375, 15789.375]","[14013.125, 14157.5, 14157.5]"
branch_1926,"PowerModels index: 1926
f_bus: bus_2281
t_bus: bus_2090
name: xf_2281_to_2090_2_2winding_transformer",bus_2090,bus_2281,0,0,100,12.0,66.0,0.0032243152483549717,0.060654438483167254,1.0e-7,0,0,0,1926,18506.25,12750.9375,d_lin,"[18506.25, 18466.875, 18466.875]","[12750.9375, 12578.125, 12578.125]","[18506.25, 18545.625, 18545.625]","[12750.9375, 12923.75, 12923.75]"
branch_1927,"PowerModels index: 1927
f_bus: bus_2287
t_bus: bus_2322
name: xf_2287_to_2322_3_2winding_transformer",bus_2322,bus_2287,0,0,100,10.5,66.0,0.010611864957233718,0.4058909175672966,1.0e-7,0,-999999999,999999999,1927,21925.3125,14682.5,d_lin,"[21925.3125, 21993.125, 21993.125]","[14682.5, 14564.375, 14564.375]","[21925.3125, 21857.5, 21857.5]","[14682.5, 14800.625, 14800.625]"
branch_1928,"PowerModels index: 1928
f_bus: bus_2287
t_bus: bus_2323
name: xf_2287_to_2323_4_2winding_transformer",bus_2323,bus_2287,0,0,100,10.5,66.0,0.010363504530695967,0.4046665351779596,1.0e-7,0,-999999999,999999999,1928,21905.625,14638.75,d_lin,"[21905.625, 21962.5, 21962.5]","[14638.75, 14476.875, 14476.875]","[21905.625, 21848.75, 21848.75]","[14638.75, 14800.625, 14800.625]"
branch_1929,"PowerModels index: 1929
f_bus: bus_2287
t_bus: bus_2324
name: xf_2287_to_2324_1_2winding_transformer",bus_2324,bus_2287,0,0,100,10.5,66.0,0.010010972367396375,0.4159225147345495,1.0e-7,0,-999999999,999999999,1929,21949.375,14713.125,d_lin,"[21949.375, 22032.5, 22032.5]","[14713.125, 14625.625, 14625.625]","[21949.375, 21866.25, 21866.25]","[14713.125, 14800.625, 14800.625]"
branch_1930,"PowerModels index: 1930
f_bus: bus_2287
t_bus: bus_2325
name: xf_2287_to_2325_2_2winding_transformer",bus_2325,bus_2287,0,0,100,10.5,66.0,0.010456847689991703,0.38570933596579543,1.0e-7,0,-999999999,999999999,1930,21947.1875,14763.4375,d_lin,"[21947.1875, 22019.375, 22019.375]","[14763.4375, 14726.25, 14726.25]","[21947.1875, 21875.0, 21875.0]","[14763.4375, 14800.625, 14800.625]"
branch_1931,"PowerModels index: 1931
f_bus: bus_2295
t_bus: bus_2189
name: xf_2295_to_2189_1_2winding_transformer",bus_2295,bus_2189,0,0,100,66.0,220.0,0.0008833001507199012,0.06577243970274739,1.0e-7,1,0,0,1931,19545.3125,12127.5,d_lin,"[19545.3125, 19543.125, 19543.125]","[12127.5, 11917.5, 11917.5]","[19545.3125, 19547.5, 19547.5]","[12127.5, 12337.5, 12337.5]"
branch_1936,"PowerModels index: 1936
f_bus: bus_2307
t_bus: bus_2065
name: xf_2307_to_2065_4_2winding_transformer",bus_2065,bus_2307,0,0,100,11.0,22.0,0.01791291077501309,0.3945501918117445,1.0e-7,0,0,0,1936,23865.625,9347.1875,d_lin,"[23865.625, 23813.125, 23813.125]","[9347.1875, 9633.75, 9633.75]","[23865.625, 23918.125, 23918.125]","[9347.1875, 9060.625, 9060.625]"
branch_1937,"PowerModels index: 1937
f_bus: bus_2066
t_bus: bus_2311
name: xf_2308_to_2066_5_2winding_transformer_merged_with_line_2308_to_2311_6_cp",bus_2066,bus_2311,0,0,100,11.0,22.0,0.038253581856821865,0.45428859375328995,1.0e-7,1,0,0,1937,23931.25,8592.5,d_lin,"[23931.25, 23856.875, 23856.875]","[8592.5, 8627.5, 8627.5]","[23931.25, 24005.625, 24005.625]","[8592.5, 8557.5, 8557.5]"
branch_1939,"PowerModels index: 1939
f_bus: bus_2313
t_bus: bus_2072
name: xf_2313_to_2072_2_2winding_transformer",bus_2072,bus_2313,0,0,100,0.6899999999999998,22.0,0.02630363147023542,0.27562232662129843,1.0e-7,0,0,0,1939,17983.4375,9362.5,d_lin,"[17983.4375, 17941.875, 17941.875]","[9362.5, 9191.875, 9191.875]","[17983.4375, 18025.0, 18025.0]","[9362.5, 9533.125, 9533.125]"
branch_1941,"PowerModels index: 1941
f_bus: bus_2332
t_bus: bus_2333
name: xf_2332_to_2333_4_2winding_transformer",bus_2333,bus_2332,0,0,100,11.0,22.0,0.04805671310633612,1.0079745585785613,1.0e-7,0,0,0,1941,21225.3125,18928.4375,d_lin,"[21225.3125, 21293.125, 21293.125]","[18928.4375, 18821.25, 18821.25]","[21225.3125, 21157.5, 21157.5]","[18928.4375, 19035.625, 19035.625]"
branch_1942,"PowerModels index: 1942
f_bus: bus_2332
t_bus: bus_2334
name: xf_2332_to_2334_3_2winding_transformer",bus_2334,bus_2332,0,0,100,11.0,22.0,0.05140426124096096,0.9809011392982139,1.0e-7,0,0,0,1942,21201.25,18880.3125,d_lin,"[21201.25, 21253.75, 21253.75]","[18880.3125, 18725.0, 18725.0]","[21201.25, 21148.75, 21148.75]","[18880.3125, 19035.625, 19035.625]"
branch_1943,"PowerModels index: 1943
f_bus: bus_2342
t_bus: bus_2054
name: xf_2342_to_2054_1_2winding_transformer",bus_2054,bus_2342,0,0,100,0.6899999999999998,33.0,0.005598129267694265,0.06745446880090317,1.0e-7,0,0,0,1943,16504.6875,13175.3125,d_lin,"[16504.6875, 16441.25, 16441.25]","[13175.3125, 12985.0, 12985.0]","[16504.6875, 16568.125, 16568.125]","[13175.3125, 13365.625, 13365.625]"
branch_1944,"PowerModels index: 1944
f_bus: bus_2342
t_bus: bus_2055
name: xf_2342_to_2055_4_2winding_transformer",bus_2055,bus_2342,0,0,100,0.6899999999999998,33.0,0.009368365033410328,0.10718106344334316,1.0e-7,0,0,0,1944,16489.375,13219.0625,d_lin,"[16489.375, 16419.375, 16419.375]","[13219.0625, 13072.5, 13072.5]","[16489.375, 16559.375, 16559.375]","[13219.0625, 13365.625, 13365.625]"
branch_1945,"PowerModels index: 1945
f_bus: bus_2342
t_bus: bus_2056
name: xf_2342_to_2056_5_2winding_transformer",bus_2056,bus_2342,0,0,100,0.6899999999999998,33.0,0.019581456114504035,0.23109287375681636,1.0e-7,0,0,0,1945,16535.3125,13166.5625,d_lin,"[16535.3125, 16493.75, 16493.75]","[13166.5625, 12967.5, 12967.5]","[16535.3125, 16576.875, 16576.875]","[13166.5625, 13365.625, 13365.625]"
branch_1946,"PowerModels index: 1946
f_bus: bus_2343
t_bus: bus_2057
name: xf_2343_to_2057_6_2winding_transformer",bus_2057,bus_2343,0,0,100,0.6899999999999998,33.0,0.005946586341429345,0.0660876152022005,1.0e-7,0,0,0,1946,16697.1875,12899.6875,d_lin,"[16697.1875, 16673.125, 16673.125]","[12899.6875, 12687.5, 12687.5]","[16697.1875, 16721.25, 16721.25]","[12899.6875, 13111.875, 13111.875]"
branch_1947,"PowerModels index: 1947
f_bus: bus_2343
t_bus: bus_2058
name: xf_2343_to_2058_7_2winding_transformer",bus_2058,bus_2343,0,0,100,0.6899999999999998,33.0,0.011198618635914127,0.12745908329292918,1.0e-7,0,0,0,1947,16668.75,12890.9375,d_lin,"[16668.75, 16625.0, 16625.0]","[12890.9375, 12670.0, 12670.0]","[16668.75, 16712.5, 16712.5]","[12890.9375, 13111.875, 13111.875]"
branch_1948,"PowerModels index: 1948
f_bus: bus_2343
t_bus: bus_2059
name: xf_2343_to_2059_8_2winding_transformer",bus_2059,bus_2343,0,0,100,0.6899999999999998,33.0,0.014241465851107436,0.15765487626423325,1.0e-7,0,0,0,1948,16646.875,12925.9375,d_lin,"[16646.875, 16590.0, 16590.0]","[12925.9375, 12740.0, 12740.0]","[16646.875, 16703.75, 16703.75]","[12925.9375, 13111.875, 13111.875]"
branch_1949,"PowerModels index: 1949
f_bus: bus_2355
t_bus: bus_4185
name: xf_2355_to_4185_1_2winding_transformer",bus_4185,bus_2355,0,0,100,132.0,165.0,1.0000000002037268e-9,0.03630166925816224,1.0e-7,0,0,0,1949,9189.6875,25007.5,d_lin,"[9189.6875, 8483.125, 8483.125]","[25007.5, 24911.25, 24911.25]","[9189.6875, 9896.25, 9896.25]","[25007.5, 25103.75, 25103.75]"
branch_195,"PowerModels index: 195
f_bus: bus_1149
t_bus: bus_1463
name: line_1197_to_1342_1_cp_merged_with_xf_1149_to_1197_5_2winding_transformer_merged_with_line_1342_to_1463_1_cp",bus_1463,bus_1149,0,0,100,132.0,330.0,0.005483840273336411,0.10944363030558464,1.0e-7,0,-999999999,999999999,195,20914.6875,32574.0625,d_lin,"[20914.6875, 20890.625, 20890.625]","[32574.0625, 32939.375, 32939.375]","[20914.6875, 20938.75, 20938.75]","[32574.0625, 32208.75, 32208.75]"
