"Component  ","Description  ","Nominal voltage  ","Load Flow Voltage ","Load Flow Angle ","Load Flow Active Power ","Load Flow Reactive Power "
bus_2288,0.0,66000,67240.46460634922000,19.38616301220737,-65702589.9507664,-12462136.546823
bus_2289,0.0,66000,67817.14857102014000,14.67984123190643,-203218350.465184,-47012521.4305811
bus_2290,0.0,66000,67121.75006110628000,16.37123543133147,-250886682.327865,-75265909.8594328
bus_2291,0.0,66000,67106.08147606946000,15.79571614712965,-312794226.2876151,-59253950.2974479
bus_2292,0.0,66000,67936.69022923001000,21.69717112830263,0,0
bus_2293,0.0,66000,66865.0110892364000,19.07545843587636,-49969731.45492419,-9641364.393543922
bus_2294,0.0,66000,68788.32681689228000,18.71967670027178,-95694.13136690851,1985498.50066872
bus_2295,0.0,66000,67671.56839225112000,19.19727433184988,-106066301.2333978,-25040631.64428713
bus_2296,0.0,22000,21786.10241394032000,30.90509757784685,0,0
bus_2297,0.0,22000,22330.82950191256000,29.93835924583253,0,0
bus_2298,0.0,22000,22106.60834195913000,14.63998035148811,-26097578.8163319,-4072104.13056663
bus_2299,0.0,22000,22055.90111195684000,15.07871800377797,-23114235.4107393,-5509020.29942246
bus_2300,0.0,22000,22843.7179954185000,17.48871226576282,-53900646.72877951,-29370121.23502397
bus_2302,0.0,22000,21657.50571572549000,19.2824987736957,0,0
bus_2303,0.0,22000,23368.64321306609000,34.62262240089535,-2220144.90295569,-542116.818691604
bus_2304,0.0,22000,23382.25275378887000,34.67467386258773,0,0
bus_2305,0.0,22000,23373.89250044558000,34.75548975289862,0,0
bus_2306,0.0,22000,21503.61727857792000,12.65642246330446,-17247020.46238678,-12065841.07454819
bus_2307,0.0,22000,21917.43157882111000,28.56176492452555,0,0
bus_2308,0.0,22000,21921.02699431673000,28.57817194921043,0,0
bus_2309,0.0,22000,21902.03461237322000,28.42306167063574,0,0
bus_2310,0.0,22000,21614.87789605263000,29.97107961799423,0,0
bus_2311,0.0,22000,21901.4478586949000,28.42368474690392,-9811215.991287449,540092.039891565
bus_2312,0.0,22000,21659.33788997101000,14.84721116046243,-27073185.45281342,-1079881.497351173
bus_2313,0.0,22000,23285.82597924264000,48.43322195969778,0,0
bus_2314,0.0,22000,22514.48432645412000,28.12182014808716,-34231339.99622613,-4737658.38458621
bus_2315,0.0,22000,22717.22421642667000,19.91669396349026,-14660295.68024463,-6058789.74450347
bus_2316,0.0,22000,22346.87403266718000,18.46549287148138,0,0
bus_2320,0.0,22000,22272.25739584411000,4.320499896510863,-74545258.55479466,-12142362.55814922
bus_2321,0.0,22000,23346.98230896321000,19.63697966385606,0,0
bus_2322,0.0,10500.0,10777.61999996788000,27.1117353954366,34152796.60749715,417284.5641874056
bus_2323,0.0,10500.0,10773.20999996764000,26.69461719421727,32348687.6368793,136342.3292312375
bus_2324,0.0,10500.0,10785.49499996808000,27.43262359814512,34774495.79069599,818448.8590008981
bus_2325,0.0,10500.0,10772.15999996751000,26.45833992671238,32808972.94463111,-41575.81824083286
bus_2326,0.0,22000,22900.69402223394000,19.75589518093936,0,0
bus_2327,0.0,22000,22824.92807559384000,19.11937778654824,-25974798.0747282,-7586988.90198376
bus_2328,0.0,22000,23006.48028368673000,19.35263664691344,0,0
bus_2329,0.0,22000,22900.69402223393000,19.75589518093937,0,0
bus_2330,0.0,22000,23006.48028368674000,19.35263664691345,0,0
bus_2331,0.0,22000,22844.40524070128000,18.55939175275059,-32155835.2832839,-16132912.0437212
bus_2332,0.0,22000,22596.44041965488000,17.76062082854305,-25327284.3272435,-8392890.817149819
bus_2333,0.0,11000,11057.4848268175000,17.6979459811081,-104849.38732814,98819.26780100909
bus_2334,0.0,11000,11056.90671950133000,17.70438910983491,-95972.61495422568,96036.52083314961
bus_2335,0.0,22000,21415.53164286059000,26.7187126696128,-11151724.47323142,-5853280.208103355
bus_2336,0.0,22000,21434.45998993829000,26.6702798300567,-11415646.94619775,-5665248.289216539
bus_2337,0.0,11000,11351.62356225469000,16.77748930730352,-10402220.1158452,-2552360.77642562
bus_2338,0.0,33000,34589.85029965545000,21.63003876724637,0,0
bus_2339,0.0,11000,10751.80863928893000,12.65642246330444,0,0
bus_2340,0.0,11000,10751.80863928892000,12.65642246330444,0,0
bus_2341,0.0,11000,10751.80863928892000,12.65642246330443,0,0
bus_2342,0.0,33000,34958.33639878317000,44.0620933379448,0,0
bus_2343,0.0,33000,35198.61282485114000,42.25668209568913,0,0
bus_2344,0.0,11000,10807.44362180808000,29.97110181903908,-3868618.26595911,-2408923.052189681
bus_2345,0.0,33000,33456.05999996143000,54.91160345397478,0,577539.0399577905
bus_2346,0.0,33000,33571.25280514293000,31.05561774737869,0,0
bus_2347,0.0,33000,33572.59123877189000,31.06814280400861,0,0
bus_2348,0.0,33000,33802.47081927843000,26.43416040924381,-464729864.5619744,-94325383.26115818
bus_2349,0.0,33000,33564.94957093666000,31.00875596672225,0,0
bus_2350,0.0,11000,11358.61210821331000,19.91669396349024,0,0
bus_2351,0.0,66000,70073.22211729033000,44.6061206790739,0,0
bus_2352,0.0,11000,10545.78966173625000,29.44380666743905,-254900.651419349,-51555.9675523546
bus_2353,0.0,220000,230171.3433912034000,27.48164386621108,0,0
bus_2354,0.0,220000,233013.5602694439000,17.26152506057801,0,0
bus_2355,0.0,165000,166819.9500002914000,22.7519887597966,-138552599.392959,30949812.97495999
bus_3000,0.0,132000,135742.1396933676000,45.75779211914119,0,0
bus_3001,0.0,132000,135099.6786256274000,40.94239479860202,0,0
bus_3002,0.0,132000,135459.4167140405000,39.30522634044053,0,0
bus_3003,0.0,33000,34067.09728541046000,38.86660400542053,0,0
bus_3004,0.0,66000,69871.7440205079000,30.77614367913499,-9735690.564017281,-2350043.191351
bus_3005,0.0,66000,69550.54031436458000,30.62492093333232,-4623481.53453078,-7257659.23178541
bus_3006,0.0,66000,68947.17760322824000,27.22771519276427,-8780934.178645721,5299832.362078181
bus_3007,0.0,33000,33709.73212322779000,31.32765125900843,-24827333.7416725,-5527328.02267294
bus_3008,0.0,6600.0,6781.74552223113000,50.55992324203639,0,0
bus_3009,0.0,132000,135815.0866745346000,29.62298780873571,0,0
bus_3010,0.0,132000,135840.7716939976000,29.97167946003426,0,0
bus_3011,0.0,33000,32520.72176636747000,27.95464847398957,-37936119.3551301,-5139114.92054295
bus_3012,0.0,11000,11145.54344774541000,28.10405121467517,-5581088.20901439,-2296744.21937484
bus_3013,0.0,11000,11111.91986068394000,27.10776107644316,-7043229.50319638,-2459814.65268456
bus_3014,0.0,110000,114005.446149782000,29.53462076480619,0,0
bus_3015,0.0,110000,112440.7748517452000,29.91647949447425,0,0
bus_3016,0.0,33000,36250.44659958662000,27.51023965252078,-15390037.8169748,-11833503.1690924
bus_3017,0.0,110000,113712.2717262066000,21.4550658855622,0,0
bus_3018,0.0,110000,113710.8364129619000,21.49832949332153,0,0
bus_3019,0.0,110000,113410.4124509154000,21.10553697414875,-7668817.09664063,295914.825022407
bus_3020,0.0,33000,34919.21275584448000,18.51431517412484,-79882346.28888851,-36884246.7795345
bus_3021,0.0,132000,136830.2630911767000,33.04821078908506,0,0
bus_3022,0.0,66000,70643.16455730572000,31.70227678403744,-7074377.83976272,-1353825.90689184
bus_3023,0.0,132000,134137.1770020046000,38.50224444475263,-24915735.6170635,-11467470.58196557
bus_3024,0.0,132000,135865.98237119000,37.65607415889777,0,0
bus_3025,0.0,110000,107567.2995648906000,37.13408634844784,0,0
bus_3026,0.0,33000,32965.26964675622000,36.25593565346536,-16175786.4933852,-3309346.93560759
bus_3027,0.0,132000,137450.4133792014000,25.77537195170638,0,0
bus_3028,0.0,132000,137434.3519253202000,25.76635222234563,0,0
bus_3029,0.0,33000,33699.0295295555000,24.2506086654335,-33430511.2168441,-1825855.029319597
bus_3030,0.0,132000,135128.8187220447000,50.00033607351253,0,0
bus_3031,0.0,132000,135128.9127025737000,50.00033938638256,0,0
bus_3032,0.0,66000,70716.05224554663000,49.55557873105622,-14062288.4349316,2451123.58235521
bus_3033,0.0,6600.0,6818.862850768189000,50.74518529860106,-1811250.79850936,2602143.30289713
bus_3034,0.0,132000,134810.6675771402000,36.86754915883498,-1040313.43215331,906346.3668111709
bus_3035,0.0,66000,67419.61294643549000,34.29862080376996,-68748010.4352174,-12986637.6084909
bus_3036,0.0,132000,134939.0986970778000,49.9655292088008,0,0
bus_3037,0.0,132000,134959.6946148476000,49.97122759521367,0,0
bus_3038,0.0,11000,10973.20184537217000,46.91580946814413,-54011839.3974642,-33022617.2208022
bus_3039,0.0,132000,135280.4649871821000,55.74274286325458,-3127559.780405091,457766.438181046
bus_3040,0.0,11800.0,11888.28328675236000,55.7427428632545,0,0
bus_3041,0.0,11800.0,11888.28328675236000,55.74274286325449,0,0
bus_3042,0.0,11800.0,11888.28328675236000,55.7427428632545,0,0
bus_3043,0.0,11800.0,11888.28328675236000,55.74274286325451,0,0
bus_3044,0.0,132000,132982.0454368173000,55.03948696843567,0,0
bus_3045,0.0,132000,132765.5730122678000,55.04536436411894,0,0
bus_3046,0.0,66000,70251.82506545188000,53.13763170160473,-62218527.4907927,-22922637.5778034
bus_3048,0.0,110000,115148.1851433394000,19.06582801863048,0,0
bus_3049,0.0,33000,33442.91492167368000,16.94209535398425,-45297227.3315787,-12832397.61444702
bus_3050,0.0,132000,135063.2940760755000,54.60409346566247,0,0
bus_3051,0.0,132000,134938.9571494871000,55.34124902886768,0,0
bus_3052,0.0,132000,135063.6020429289000,54.60402191027536,0,0
bus_3053,0.0,66000,68000.85278203673000,54.72078797760354,-17737745.2820672,812032.2605654601
bus_3054,0.0,132000,134562.2182397519000,50.74917924664204,0,0
bus_3055,0.0,66000,68849.03619583125000,49.1591221259502,-47767660.1507822,-9023842.31187385
bus_3056,0.0,110000,114321.0852581268000,28.48233169071439,0,0
bus_3057,0.0,33000,33471.81673214585000,26.7921035543806,-23836942.6420179,-8627035.984912331
bus_3058,0.0,110000,114656.4730578928000,20.8215591176968,0,0
bus_3059,0.0,33000,32710.38193472666000,18.65385899196391,-46575210.78188081,-3597095.28598431
bus_3060,0.0,132000,136007.1350062898000,50.49597206016549,0,0
bus_3061,0.0,132000,135742.1396933676000,45.75779211914119,-260013.003669307,3323903.5728246
bus_3062,0.0,66000,69531.99761050287000,44.4378885139007,-61548839.2405573,-4599414.39625202
bus_3063,0.0,132000,135459.4167140405000,39.30522634044053,0,0
bus_3064,0.0,66000,68751.48627598479000,39.25737681721278,-2364940.182294601,298777.03061956
bus_3065,0.0,132000,135099.6786256273000,40.94239479860202,0,0
bus_3066,0.0,66000,69297.41019693206000,40.02795473513356,-30311047.2897086,-8823387.204559802
bus_3067,0.0,132000,135606.8114413263000,36.00097184961647,0,0
bus_3068,0.0,132000,135522.2665640551000,36.0217220201322,0,0
bus_3069,0.0,132000,135233.1173147583000,40.08933527896806,0,0
bus_3070,0.0,33000,34208.61513860012000,38.21560410732545,-67462255.9882222,-15451166.15667101
bus_3071,0.0,66000,67055.5305966832000,37.31245430273157,-30927028.9011029,-8522199.174101651
bus_3072,0.0,132000,137461.4743166064000,25.81511537221735,0,0
bus_3073,0.0,132000,137446.4630784512000,25.80789140239979,0,0
bus_3074,0.0,110000,115206.2895135275000,29.75044973363599,-17372235.73912071,-2051044.561824063
bus_3075,0.0,33000,33824.58202795634000,27.33894437529215,-56633872.17223919,-40263844.985513
bus_3076,0.0,66000,68538.54520676992000,34.99006249978731,-25806642.51839886,-9841784.847257649
bus_3077,0.0,132000,134799.2419267798000,36.54988833945719,0,0
bus_3078,0.0,132000,134809.5181064013000,36.54906690285328,0,0
bus_3080,0.0,132000,135489.1721329776000,31.70751254785534,0,0
bus_3081,0.0,22000,23266.38041509302000,29.96392412479153,-9526357.261584142,-2610520.74569259
bus_3082,0.0,22000,21952.70232597409000,32.68541545755578,-5159.12280860357,0
bus_3083,0.0,132000,134387.2373731586000,29.64688000636582,0,0
bus_3085,0.0,22000,22194.69776514663000,27.9290705787977,-21239031.0211436,-5221933.094652089
bus_3086,0.0,132000,134866.5789889711000,29.4076596975286,0,0
bus_3087,0.0,22000,22253.25844878186000,26.72465753668957,-45636915.5925745,-14148172.489706
bus_3088,0.0,132000,134591.0592035138000,29.10533117410216,0,0
bus_3089,0.0,132000,135040.5530008037000,29.56162052197092,0,0
bus_3090,0.0,22000,23982.66371668265000,26.39292939168941,-17709068.07249,1902828.24246101
bus_3091,0.0,22000,24060.19209904509000,26.8578646673499,-18549044.8002236,1980495.98164223
bus_3092,0.0,132000,134593.8000956315000,29.10471699966667,0,0
bus_3093,0.0,132000,135229.4384169887000,29.74492010111483,0,0
bus_3094,0.0,132000,133355.3968747611000,28.22545208811799,0,0
bus_3095,0.0,66000,71378.11488811383000,26.6562963158067,-51304851.7856447,-929711.0162096102
bus_3096,0.0,132000,135605.8516522372000,35.8890908200455,0,0
bus_3097,0.0,66000,68577.8206676635000,35.05297171221774,-98617.6145495847,1382264.08356903
bus_3098,0.0,66000,68679.55404205719000,35.04121746914522,0,0
bus_3099,0.0,110000,113452.562042967000,28.59882591075095,0,0
bus_3100,0.0,33000,34502.47076950068000,27.11446790336613,-22558757.5610943,-5179208.90124691
bus_3101,0.0,132000,133800.2105183572000,33.01765248073568,0,0
bus_3102,0.0,132000,135215.4861751191000,34.02583064908369,0,0
bus_3103,0.0,66000,67491.09507478039000,31.35512042153047,-72602751.02194109,-10985017.1065729
bus_3106,0.0,132000,134201.6966973635000,55.14488917867374,0,0
bus_3107,0.0,66000,67663.64096559724000,53.6069258528664,-22546675.8786639,1345880.07259518
bus_3108,0.0,132000,136553.8213692427000,40.20674789519302,0,0
bus_3109,0.0,132000,136431.2399998569000,40.20680558526617,0,-9353431.861057828
bus_3110,0.0,33000,34520.07618835508000,39.14433103939276,-18328344.8005316,-650674.314169446
bus_3111,0.0,132000,135372.7602342028000,41.5825290536579,0,0
bus_3112,0.0,66000,66832.92911983837000,39.23135199977052,-7181646.446851831,-1674679.21327353
bus_3113,0.0,66000,69510.46795179575000,39.84118828410897,-6287031.3187832,-3134704.48093805
bus_3114,0.0,132000,133873.2578953704000,37.50327822678154,0,0
bus_3115,0.0,66000,65991.05942542035000,36.43685474133478,-24806727.5092972,598445.165238343
bus_3116,0.0,132000,136213.5607978959000,26.57991369867836,-58709614.9665669,-13681620.11916977
bus_3117,0.0,132000,137397.4084502701000,45.65066377101419,0,0
bus_3118,0.0,66000,68669.34103545944000,45.02887758678632,-12286172.0269851,-298495.9416473281
bus_3119,0.0,132000,139910.8015486028000,46.92156643081699,0,0
bus_3120,0.0,132000,139910.8016088509000,46.92156644353499,0,0
bus_3121,0.0,66000,67118.76153153348000,47.46036041328733,4569348.93494523,-5906820.303325769
bus_3122,0.0,66000,69173.30721576064000,49.63096099906772,-30072234.6170119,-4050884.320829811
bus_3123,0.0,110000,115250.0009879295000,16.95590542439684,0,0
bus_3124,0.0,11000,11485.63769701914000,12.07539573425848,-18594833.33485271,-7661012.349714899
bus_3125,0.0,11000,11239.18008176868000,12.00919269166288,-17344501.42873451,-8717941.02822826
bus_3126,0.0,66000,64911.30062823366000,33.92018810361537,-7051195.327467939,193884.178765817
bus_3127,0.0,66000,69243.23716128691000,34.52486879571266,0,0
bus_3128,0.0,132000,141235.7689964913000,43.52730765991906,-1359015.978447344,-435790.841106189
bus_3129,0.0,110000,112277.5237185449000,24.24573818044697,0,0
bus_3130,0.0,33000,34790.01415849968000,21.95670588571198,-27349202.3502836,-9183144.419807199
bus_3131,0.0,110000,115861.3690625322000,21.99747540660223,0,0
bus_3132,0.0,11000,11265.57294181114000,19.34932014718032,-7888747.577803771,-2149846.33136205
bus_3133,0.0,11000,11143.88962994501000,19.94984622089441,-5951276.17658847,-6979.45306249894
bus_3134,0.0,110000,114342.3541375261000,16.68564221105027,0,0
bus_3135,0.0,11000,11211.89142176908000,6.947765580099907,-23170258.65262,-2840924.36288744
bus_3136,0.0,11000,11041.02624069924000,6.42085975454264,-25058154.5488304,-5544706.18802234
bus_3137,0.0,132000,133744.6666237412000,32.98067877723273,-46154088.1953276,4703440.01089298
bus_3138,0.0,10500.0,10379.29785328367000,32.98067877723275,0,0
bus_3139,0.0,10500.0,10379.29785328367000,32.98067877723278,0,0
bus_3140,0.0,132000,134995.2471764351000,36.64904498408046,0,0
bus_3141,0.0,132000,134991.806287992000,36.65659176871951,0,0
bus_3142,0.0,66000,68499.49695213313000,35.28955534430562,-35137669.7997403,-1842055.573573844
bus_3143,0.0,132000,134828.899735886000,29.39500603858334,0,0
bus_3144,0.0,132000,134866.0636328917000,29.38577007791071,0,0
bus_3145,0.0,22000,19795.72095064022000,26.15989531348355,-29795506.2082857,-8592851.98678589
bus_3146,0.0,132000,135245.0980064816000,35.74879515761241,0,0
bus_3147,0.0,66000,68684.99559137524000,35.05479822945552,0,0
bus_3148,0.0,132000,130842.3160826192000,34.03255750709513,0,0
bus_3149,0.0,132000,135229.06446049000,46.88309668300533,-1351336.75814392,14844862.023361
bus_3150,0.0,132000,137439.3545260567000,47.54846061796451,0,0
bus_3151,0.0,132000,137037.2687713009000,47.62970741575047,0,0
bus_3152,0.0,132000,137005.8106811278000,55.15336289634793,-1348029.27457504,7414696.87042199
bus_3153,0.0,132000,134715.7233338782000,55.7762222232534,0,0
bus_3154,0.0,11000,10976.1300000054000,45.5451256170516,37973408.70213602,-2799693.798817863
bus_3155,0.0,11000,11006.60000000502000,48.12732426204948,50246209.97977986,-442530.0556519609
bus_3156,0.0,11000,10690.68000000581000,41.30584359631707,37215939.14221656,-2918828.4684549
bus_3157,0.0,132000,135304.0107607174000,50.54857013996198,-725724.1182010621,2568473.91403113
bus_3158,0.0,275000,290256.7507368188000,42.1222829621194,0,0
bus_3159,0.0,132000,137788.6212893555000,39.88063695528397,-1925579.89855413,22203619.7191654
bus_3160,0.0,132000,137245.258326045000,43.15414825857802,-2783507.180151714,14386354.13850714
bus_3161,0.0,132000,136328.2541745864000,39.79848874379057,0,0
bus_3162,0.0,132000,136654.3070735819000,39.3367700325616,-9343474.606749409,12055209.7676729
bus_3163,0.0,110000,114081.8626870622000,17.39585787812911,-11481431.00589393,-2207556.999582746
bus_3164,0.0,132000,135466.0209130882000,39.30383214106011,0,0
bus_3165,0.0,132000,136401.5823457164000,39.70202062544742,0,0
bus_3166,0.0,132000,136495.4968441381000,39.67587407027587,-2534275.29297536,18719532.8405197
bus_3167,0.0,132000,136030.4028218989000,43.94413851000795,0,0
